gvkey,datadate,portfolio_date,fyear,tic,cusip,conm,at,lt,book_equity,sales,gross_profit,operating_profit,gross_profitability,operating_profitability,asset_growth,seq,ceq,txditc,pstkrv,pstkl,pstk,sale,revt,cogs,xsga,xrd,capx,oancf,ib,dp
107327,2020-12-31,2021-06-30,2020.0,MCKZF,554905109,MACKENZIE MASTER LP,0.876,0.279,0.597,0.929,0.812,0.812,0.9269406392694065,1.360134003350084,,0.597,0.597,0.0,0.0,0.0,0.0,0.929,0.929,0.117,,,0.0,0.554,0.597,0.0
107340,2020-12-31,2021-06-30,2020.0,MJGCF,560912107,MAJESTIC GOLD CORP,126.715,36.623,76.717,52.363,33.695,29.739,0.26591169159136646,0.38764550230066347,,76.717,76.717,0.0,0.0,0.0,0.0,52.363,52.363,18.668,3.956,0.483,17.458,36.815,9.43,5.706
107350,2020-12-31,2021-06-30,2020.0,EMX,26873J107,EMX ROYALTY CORP,102.943,5.183,97.76,1.478,-9.022,-14.193999999999999,-0.08764073322129723,-0.14519230769230768,,97.76,97.76,0.0,0.0,0.0,0.0,1.478,1.478,10.5,5.172,,5.285,-8.961,-6.007,1.15
107423,2020-12-31,2021-06-30,2020.0,MSVB,59548Q107,MID-SOUTHERN BANCORP INC,235.363,186.359,49.004,8.316,7.248000000000001,3.340000000000001,0.030794984768209112,0.06815770141212965,,49.004,49.004,,0.0,0.0,0.0,8.316,8.316,1.068,3.908,,0.132,1.847,1.191,0.156
107434,2020-12-31,2021-06-30,2020.0,MGHCF,602532103,MINCO CAPITAL CORP,11.409,0.137,11.272,-1.228,-1.891,-1.891,-0.1657463406082917,-0.16776082327892122,,11.272,11.272,0.0,0.0,0.0,0.0,-1.228,-1.228,0.663,,0.0,0.0,-0.297,-1.965,0.038
107446,2020-06-30,2020-12-31,2020.0,NTWK,64115A402,NETSOL TECHNOLOGIES INC,88.473,22.996,58.988,56.372,29.86,4.802,0.33750409729522,0.0814063877398793,,58.988,58.988,0.0,0.0,0.0,0.0,56.372,56.372,26.512,25.058,1.469,1.377,3.972,0.937,3.732
107447,2020-08-31,2021-02-28,2020.0,OCGSF,69002Q105,OUTCROP SILVER & GOLD CORP,10.954,0.532,10.422,0.0,-0.587,-4.8549999999999995,-0.05358773050940295,-0.46584148915755125,,10.422,10.422,0.0,0.0,0.0,0.0,0.0,0.0,0.587,4.268,,0.567,-3.655,-5.025,0.027
107476,2020-06-30,2020-12-31,2020.0,MLYCF,62542M106,MULTI-METAL DEVELOPMENT LTD,25.121,14.824,12.008000000000001,0.0,0.0,-0.393,0.0,-0.03272818121252498,,10.297,10.297,1.711,0.0,0.0,0.0,0.0,0.0,0.0,0.393,,0.157,-0.201,-1.248,0.001
107503,2020-12-31,2021-06-30,2020.0,CVWFF,23249L106,CVW SUSTAINABLE ROYALTIE INC,2.709,1.375,1.334,0.0,0.0,-3.423,0.0,-2.565967016491754,,1.334,1.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.423,1.786,0.001,-2.409,-3.387,0.002
107551,2020-11-30,2021-05-31,2020.0,GGOXF,36381N409,GALLEON GOLD CORP,25.145,5.593,19.552,0.0,-0.004,-2.976,-0.00015907735136209982,-0.15220949263502456,,19.552,19.552,0.0,0.0,0.0,0.0,0.0,0.0,0.004,2.972,,3.634,-2.594,-7.078,0.016
107559,2020-12-31,2021-06-30,2020.0,CNNEQ,134808302,CANACOL ENERGY LTD,749.792,542.42,237.54600000000002,278.805,219.604,192.775,0.2928865605394563,0.8115270305540822,,207.372,207.372,30.174,0.0,0.0,0.0,278.805,278.805,59.201,26.829,,85.508,152.325,-4.743,65.927
107591,2020-01-31,2020-07-31,2019.0,SBWFF,21948L104,CORNISH METALS INC,15.863,8.806,7.057,0.0,-0.88,-2.342,-0.05547500472798336,-0.33186906617542866,,7.057,7.057,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1.462,,1.385,-1.36,-4.559,0.091
107611,2020-12-31,2021-06-30,2020.0,COGDF,20451T405,COMPASS GOLD CORP,21.821,0.583,21.238,0.0,0.0,-0.951,0.0,-0.044778227705056975,,21.238,21.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951,,3.721,-0.908,-0.906,0.0
107613,2020-12-31,2021-06-30,2020.0,SMDZF,862759107,STRATEGIC METALS LTD,97.02,7.652,63.086999999999996,0.0,-1.061,-5.042,-0.010935889507318079,-0.07992137841393632,,57.848,57.848,5.239,0.0,0.0,0.0,0.0,0.0,1.061,3.981,,7.285,-3.15,4.447,0.069
107629,2020-12-31,2021-06-30,2020.0,NODB,659012108,NORTH DALLAS BANK & TRUST CO,1477.86,1308.134,169.726,43.885,37.522,17.543,0.02538941442355839,0.1033607107926894,,169.726,169.726,,0.0,0.0,0.0,43.885,43.885,6.363,19.979,,,,7.731,
107637,2020-12-31,2021-06-30,2020.0,NAK,66510M204,NORTHERN DYNASTY MINERAL LTD,180.374,8.068,172.306,0.0,0.0,-62.011,0.0,-0.35988880247931004,,172.306,172.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.011,,0.0,-57.82,-63.872,0.533
107643,2020-12-31,2021-06-30,2020.0,NWYF,667270201,NORTHWAY FINANCIAL INC,1120.692,1024.577,96.115,41.924,35.943,13.006999999999998,0.03207214827981283,0.1353274722988087,,96.115,96.115,,0.0,0.0,0.0,41.924,41.924,5.981,22.936,,1.045,6.957,5.244,1.148
107644,2020-12-31,2021-06-30,2020.0,FNWD,31812F109,FINWARD BANCORP,1497.525,1344.603,152.922,69.769,60.342000000000006,33.34400000000001,0.04029448590173787,0.21804580112737218,,152.922,152.922,,0.0,0.0,0.0,69.769,69.769,9.427,26.998,,3.735,21.149,16.604,
107651,2020-10-31,2021-04-30,2020.0,VRBFF,921428306,VANADIUMCORP RESOURCES INC,6.383,0.547,5.836,0.0,0.0,-1.388,0.0,-0.23783413296778613,,5.836,5.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.388,0.25,1.345,-1.209,-0.672,0.063
107682,2020-12-31,2021-06-30,2020.0,FE1,677347007,OHIO EDISON CO,4198.0,2545.0,2050.0,1602.0,476.0,476.0,0.11338732729871367,0.23219512195121952,,1653.0,1653.0,397.0,0.0,0.0,0.0,1602.0,1602.0,1126.0,,,254.0,317.0,247.0,134.0
107693,2020-12-31,2021-06-30,2020.0,EOXFF,29873T307,EUROMAX RESOURCES LTD,43.505,39.605,3.9,0.0,0.0,-6.193,0.0,-1.587948717948718,,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.193,,0.002,-4.345,-7.425,0.095
107710,2020-12-31,2021-06-30,2020.0,OR,68390D106,OR ROYALTIES INC,2397.104,556.072,1782.794,213.63,124.929,92.336,0.05211663740914037,0.05179285997148296,,1728.365,1728.365,54.429,0.0,0.0,0.0,213.63,213.63,88.701,32.593,,138.092,107.978,16.876,46.904
107712,2020-12-31,2021-06-30,2020.0,UUUU,292671708,ENERGY FUELS INC,183.236,25.69,153.813,1.658,-26.82,-26.82,-0.14636861752057456,-0.17436757621267385,,153.813,153.813,0.0,0.0,0.0,0.0,1.658,1.658,28.478,,,0.627,-32.178,-27.776,-3.233
107758,2020-12-31,2021-06-30,2020.0,GSVRF,40066W106,GUANAJUATO SILVER CO LTD,10.242,0.275,9.967,0.0,0.0,-2.147,0.0,-0.2154108558242199,,9.967,9.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.147,,0.832,-2.074,-2.2,0.016
107781,2020-12-31,2021-06-30,2020.0,HBM,443628102,HUDBAY MINERALS INC,4666.645,2966.839,1929.239,1092.418,429.1729999999999,372.3449999999999,0.0919660698424671,0.1930009708491275,,1699.806,1699.806,229.433,0.0,0.0,0.0,1092.418,1092.418,663.245,56.828,,361.185,239.48,-144.584,367.146
107817,2020-12-31,2021-06-30,2020.0,PGC,704699107,PEAPACK-GLADSTONE FINAN CORP,5890.442,5363.32,527.122,227.51,156.962,63.06899999999999,0.02664689678635321,0.11964782346401781,,527.122,527.122,,0.0,0.0,0.0,227.51,227.51,70.548,93.893,,3.075,36.72,26.192,4.414
107825,2020-01-31,2020-07-31,2019.0,GGIFF,366044105,GARIBALDI RESOURCES CORP,46.025,3.643,45.363,0.0,-3.365,-5.769,-0.07311243889190658,-0.12717412869519212,,42.382,42.382,2.981,0.0,0.0,0.0,0.0,0.0,3.365,2.404,,11.303,-0.745,-5.863,0.051
107843,2020-12-31,2021-06-30,2020.0,MRKR,57055L206,MARKER THERAPEUTICS INC,45.615,18.27,27.345,0.467,-28.400000000000002,-28.400000000000002,-0.6226022141839307,-1.0385810934357287,,27.345,27.345,0.0,0.0,0.0,0.0,0.467,0.467,28.867,,18.881,10.428,-18.86,-28.706,0.486
107920,2020-12-31,2021-06-30,2020.0,PMX.,74266J300,PROAM EXPLORATIONS CORP,0.622,0.147,0.475,0.032,-0.044,-0.16599999999999998,-0.0707395498392283,-0.34947368421052627,,0.475,0.475,0.0,0.0,0.0,0.0,0.032,0.032,0.076,0.122,,0.192,-0.038,-0.145,0.006
107925,2020-05-31,2020-11-30,2019.0,TRARF,880841101,TERAS RESOURCES INC,25.984,0.877,25.107,0.0,-0.214,-0.7939999999999999,-0.008235837438423644,-0.03162464651292468,,25.107,25.107,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.58,,0.478,-0.384,-0.922,0.001
107965,2020-12-31,2021-06-30,2020.0,LCGMF,53620R109,LION COPPER AND GOLD CORP,29.62,0.273,29.347,0.0,0.0,-1.485,0.0,-0.05060142433638873,,29.347,29.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.485,,1.411,-1.181,-0.983,0.0
108068,2020-12-31,2021-06-30,2020.0,HOILF,445737307,HUNTER TECHNOLOGY CORP,11.775,1.421,11.109,0.0,0.0,-1.108,0.0,-0.09973895040057612,,10.354,10.354,0.755,0.0,0.0,0.0,0.0,0.0,0.0,1.108,0.091,0.0,-0.758,-1.093,0.0
108071,2020-12-31,2021-06-30,2020.0,RIOCF,766910103,RIOCAN REIT,15267.708,7532.735,7734.973,643.691,212.61900000000003,169.16100000000003,0.013926058842623924,0.021869630314158825,,7734.973,7734.973,0.0,0.0,0.0,0.0,643.691,643.691,431.072,43.458,0.0,0.0,552.584,-64.78,
108110,2020-02-29,2020-08-31,2019.0,RUPRF,78165J105,RUPERT RESOURCES LTD,51.584,3.578,48.006,0.0,0.0,-4.231,0.0,-0.08813481648127316,,48.006,48.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.231,,9.609,-1.73,-4.841,0.011
108113,2020-03-31,2020-09-30,2019.0,EWPMF,27580W100,EAST WEST MINERALS LTD,8.287,1.832,6.455,3.437,1.7089999999999999,1.251,0.2062266200072402,0.19380325329202167,,6.455,6.455,0.0,0.0,0.0,0.0,3.437,3.437,1.728,0.458,,0.085,1.513,0.891,0.422
108142,2020-12-31,2021-06-30,2020.0,SGSVF,785246109,SABINA GOLD & SILVER CORP,555.134,50.515,538.772,0.0,0.0,-5.982,0.0,-0.011103026883356966,,504.619,504.619,34.153,0.0,0.0,0.0,0.0,0.0,0.0,5.982,,33.818,-4.658,-4.183,0.434
108163,2020-12-31,2021-06-30,2020.0,FOLGF,306071101,FALCON OIL & GAS LTD,54.053,11.28,42.072,0.005,-0.007,-2.037,-0.00012950252529924335,-0.048416999429549336,,42.072,42.072,0.0,0.0,0.0,0.0,0.005,0.005,0.012,2.03,,0.051,-2.151,-1.83,0.231
108209,2020-02-29,2020-08-31,2019.0,NWCCF,66744H104,NORTHWEST COPPER CORP,19.37,0.572,18.798,0.0,-2.461,-3.868,-0.1270521424883841,-0.20576657091179915,,18.798,18.798,0.0,0.0,0.0,0.0,0.0,0.0,2.461,1.407,,1.439,0.263,-3.505,0.026
108233,2020-12-31,2021-06-30,2020.0,SHGDF,85511Y108,STAR DIAMOND CORP,72.633,2.232,70.401,0.0,0.0,-6.031,0.0,-0.0856663967841366,,70.401,70.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.031,,0.0,-4.788,-6.129,0.107
108265,2020-12-31,2021-06-30,2020.0,SKE,83056P715,SKEENA RESOURCES LTD,137.836,28.886,108.95,0.0,0.0,-79.259,0.0,-0.7274804956402019,,108.95,108.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.259,,5.888,-66.38,-60.311,0.623
108291,2020-12-31,2021-06-30,2020.0,RGXTF,75903N208,REGENX TECH CORP,5.079,0.826,4.253,0.0,0.0,-1.945,0.0,-0.4573242417117329,,4.253,4.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945,,0.167,-1.22,-2.824,0.472
108297,2020-12-31,2021-06-30,2020.0,LUNMF,550372106,LUNDIN MINING CORP,7058.477,2561.948,4679.032,2041.506,945.595,857.212,0.1339658682744167,0.18320285050412136,,3977.929,3977.929,701.103,0.0,0.0,0.0,2041.506,2041.506,1095.911,88.383,,431.235,565.888,168.798,457.837
108326,2020-03-31,2020-09-30,2019.0,SVM,82835P103,SILVERCORP METALS INC,512.76,73.788,404.44,158.829,90.355,71.274,0.17621304313909042,0.17622885965779844,,368.682,368.682,35.758,0.0,0.0,0.0,158.829,158.829,68.474,19.081,,35.304,77.246,34.274,23.095
108331,2020-08-31,2021-02-28,2020.0,SPS.,84920P105,SPORTSCENE GROUP INC,107.99,74.568,33.77,109.848,61.476,4.391999999999996,0.5692749328641541,0.13005626295528563,,33.377,33.377,0.393,0.0,0.0,0.0,109.848,109.848,48.372,57.084,,5.314,7.208,-3.863,9.469
108344,2020-04-30,2020-10-31,2019.0,SHVLF,85525T202,STARCORE INTL MINES LTD,54.413,17.109,46.062,24.82,5.82,2.3470000000000004,0.10695973388712257,0.05095306326255917,,37.304,37.304,8.758,0.0,0.0,0.0,24.82,24.82,19.0,3.473,0.0,3.114,2.739,-3.629,3.908
108349,2020-12-31,2021-06-30,2020.0,PHXHF,69338U101,PHX ENERGY SERVICES CORP,216.541,84.508,137.67299999999997,233.734,61.46700000000001,29.76500000000001,0.2838584840746095,0.2162007074735062,,132.033,132.033,5.64,0.0,0.0,0.0,233.734,233.734,172.267,31.702,1.944,25.681,67.911,-6.878,31.53
108373,2020-09-30,2021-03-31,2020.0,NTSFF,63009M100,NANOTECH SECURITY CORP,27.983,2.624,25.359,7.714,6.3180000000000005,-0.0909999999999993,0.22577993781939035,-0.003588469576876032,,25.359,25.359,0.0,0.0,0.0,0.0,7.714,7.714,1.396,6.409,1.841,1.233,-0.269,-1.795,1.629
108403,2020-12-31,2021-06-30,2020.0,SRYB,86888W105,SURREY BANCORP,431.064,380.736,50.328,16.803,15.019,8.956,0.034841694040792084,0.17795263074233028,,50.328,50.328,,0.0,0.0,0.0,16.803,16.803,1.784,6.063,,0.143,5.926,4.578,0.367
108425,2020-12-31,2021-06-30,2020.0,CXBMF,13000C205,CALIBRE MINING CORP,351.183,121.035,260.331,242.748,123.93599999999999,103.38199999999999,0.35291002127096127,0.39711751577799026,,230.148,230.148,30.183,0.0,0.0,0.0,242.748,242.748,118.812,20.554,,46.555,81.261,63.413,15.142
108507,2020-05-31,2020-11-30,2019.0,TMGEF,88346B103,THERMAL ENERGY INTL INC,10.444,8.438,2.4259999999999997,21.416,8.953000000000001,1.6270000000000016,0.8572386058981234,0.6706512778235786,,2.102,2.102,0.324,0.0,0.0,0.0,21.416,21.416,12.463,7.326,-0.036,0.281,1.31,-1.898,0.517
108510,2020-12-31,2021-06-30,2020.0,THXPF,885149104,THOR EXPLORATIONS LTD,141.505,63.59,77.915,0.0,-1.605,-6.646000000000001,-0.01134235539380234,-0.08529808124237952,,77.915,77.915,0.0,0.0,0.0,0.0,0.0,0.0,1.605,5.041,,42.285,27.784,-3.87,0.113
108532,2020-08-31,2021-02-28,2020.0,TPCFF,88831E109,TITAN LOGIX CORP,16.711,0.946,15.765,4.11,2.1610000000000005,-1.2129999999999996,0.12931601938842682,-0.07694259435458291,,15.765,15.765,0.0,0.0,0.0,0.0,4.11,4.11,1.949,3.374,1.067,0.103,-0.677,-0.578,0.467
108557,2020-09-30,2021-03-31,2020.0,BIDCF,09369M107,BLOCKCHAINK2 CORP,2.795,0.108,2.622,0.036,-0.017,-0.765,-0.006082289803220037,-0.2917620137299771,,2.622,2.622,0.0,0.0,0.0,0.0,0.036,0.036,0.053,0.748,,0.0,-0.793,-0.272,0.0
108559,2020-12-31,2021-06-30,2020.0,MLCI,62188E103,MOUNT LOGAN CAPITAL INC,90.985,47.807,43.178,3.925,1.642,1.642,0.018046930812771336,0.03802862568900829,,43.178,43.178,0.0,0.0,0.0,0.0,3.925,3.925,2.283,,,0.0,0.573,-2.805,0.095
108585,2020-11-30,2021-05-31,2020.0,WMLLF,946885209,WEALTH MINERALS LTD,37.62,5.021,32.599,0.0,-4.024,-6.901,-0.10696438064859118,-0.21169361023344277,,32.599,32.599,0.0,0.0,0.0,0.0,0.0,0.0,4.024,2.877,,0.732,-1.794,-5.325,0.003
108592,2020-12-31,2021-06-30,2020.0,CLKXF,87310A109,TWC ENTERPRISES LTD,632.382,218.013,459.721,131.801,49.835999999999984,45.929999999999986,0.07880679715741433,0.09990842271725674,,414.369,414.369,45.352,0.0,0.0,0.0,131.801,131.801,81.965,3.906,0.0,10.06,32.978,0.971,19.249
108630,2020-12-31,2021-06-30,2020.0,OVTZ,67575Y109,OCULUS INC,0.496,0.168,0.328,0.0,0.0,-0.805,0.0,-2.4542682926829267,,0.328,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805,0.254,0.0,-0.779,-2.772,0.0
108664,2020-12-31,2021-06-30,2020.0,UBOH,909458101,UNITED BANCSHARES INC/OH,978.532,866.933,111.599,67.03,53.842,28.084999999999997,0.05502323889254516,0.2516599611107626,,111.599,111.599,,0.0,0.0,0.0,67.03,67.03,13.188,25.757,,1.58,17.217,13.755,1.499
108665,2020-12-31,2021-06-30,2020.0,BRUZF,134828102,CANADA CARBON INC,7.406,0.773,6.633,0.0,0.0,-0.642,0.0,-0.09678878335594754,,6.633,6.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642,,0.149,-1.081,-0.412,0.0
108682,2020-06-30,2020-12-31,2020.0,SPRWF,86860J106,SUPREME CANNABIS CO INC,311.948,179.507,137.175,39.749,10.288000000000004,-50.492,0.03297985561696182,-0.36808456351375973,,132.441,132.441,4.734,0.0,0.0,0.0,39.749,39.749,29.461,60.78,,45.847,-49.719,-139.42,11.632
108688,2020-12-31,2021-06-30,2020.0,SILEF,82770L307,SILVER ELEPHANT MINING CORP,39.833,2.475,37.358,0.0,-0.59,-3.944,-0.014811839429618657,-0.10557310348519729,,37.358,37.358,0.0,0.0,0.0,0.0,0.0,0.0,0.59,3.354,,6.448,-2.549,-4.627,0.041
108693,2020-12-31,2021-06-30,2020.0,JSDA,48023P106,JONES SODA CO,9.053,4.674,4.379,11.895,2.8149999999999995,-2.692,0.310946647520159,-0.6147522265357388,,4.379,4.379,0.0,0.0,0.0,0.0,11.895,11.895,9.08,5.507,,0.214,-1.532,-2.997,0.136
108722,2020-07-31,2021-01-31,2020.0,RDEXF,74984K100,RPX GOLD INC,1.508,0.754,0.754,0.0,0.0,-3.794,0.0,-5.031830238726791,,0.754,0.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.794,,0.0,-3.397,-3.946,0.214
108728,2020-08-31,2021-02-28,2020.0,ZUMRF,98978C105,ZOOMERMEDIA LTD,85.164,37.17,50.311,50.686,14.857,14.857,0.17445164623549855,0.29530321400886483,,50.222,50.222,0.089,0.0,0.0,0.0,50.686,50.686,35.829,,,0.416,11.61,4.591,9.361
108744,2020-12-31,2021-06-30,2020.0,VITFF,92625W507,VICTORIA GOLD CORP,776.761,404.694,374.98400000000004,178.748,103.44399999999999,94.16999999999999,0.13317352441742053,0.2511307149105028,,365.634,365.634,9.35,0.0,0.0,0.0,178.748,178.748,75.304,9.274,,80.336,112.098,15.421,27.592
108756,2020-12-31,2021-06-30,2020.0,ETRXF,29786T105,ETRION CORP,381.625,360.113,21.512,0.0,0.0,-7.315,0.0,-0.34004276682781703,,21.512,21.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.315,,0.0,11.334,19.545,0.138
108768,2020-12-31,2021-06-30,2020.0,AG,32076V103,FIRST MAJESTIC SILVER CORP,1237.517,387.281,898.965,363.876,166.62099999999998,113.80599999999998,0.1346413827042376,0.12659669731302106,,850.236,850.236,48.729,0.0,0.0,0.0,363.876,363.876,197.255,52.815,,111.969,79.713,23.087,58.645
108769,2020-09-30,2021-03-31,2020.0,VCIGF,92852B101,VITREOUS GLASS INC,5.506,1.265,4.401999999999999,9.362,4.703,3.1830000000000003,0.8541590991645478,0.7230804179918221,,4.241,4.241,0.161,0.0,0.0,0.0,9.362,9.362,4.659,1.52,,0.067,2.618,2.316,0.216
108797,2020-12-31,2021-06-30,2020.0,WFGCF.1,293819108,ENTHEOS CAPITAL CORP,0.887,0.049,0.838,0.0,0.0,-0.169,0.0,-0.20167064439140814,,0.838,0.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,,0.0,-0.157,-0.143,0.0
108804,2020-12-31,2021-06-30,2020.0,EDVMF,G3042J105,ENDEAVOUR MINING PLC,3881.717,1635.537,2353.166,1424.111,686.0920000000001,638.6410000000001,0.17674961878982937,0.2713964930650876,,2057.016,2057.016,296.15,0.0,0.0,0.0,1424.111,1424.111,738.019,47.451,,235.855,748.928,95.03,262.35
108812,2020-12-31,2021-06-30,2020.0,SQCF,869103101,SUSQUEHANNA COMMUNITY FINL,501.663,447.286,54.377,21.391,18.144,8.926999999999998,0.036167706209148366,0.1641686742556595,,54.377,54.377,,0.0,0.0,0.0,21.391,21.391,3.247,9.217,,0.689,7.656,5.369,0.83
108830,2020-11-30,2021-05-31,2020.0,WTCRF,37964Y101,GLOBAL COPPER CORP,0.459,0.03,0.429,0.0,0.0,-0.16,0.0,-0.372960372960373,,0.429,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,,0.0,-0.15,-0.059,0.0
108831,2020-12-31,2021-06-30,2020.0,WPRT,960908507,WESTPORT FUEL SYSTEMS INC,346.263,242.204,107.309,252.497,39.61200000000002,-25.595999999999975,0.11439859297701466,-0.23852612548807625,,104.059,104.059,3.25,0.0,0.0,0.0,252.497,252.497,212.885,65.208,20.976,7.123,-35.149,-7.359,14.034
108834,2020-12-31,2021-06-30,2020.0,GQMLF,682950100,ONGWE MINERALS INC,5.368,0.628,4.717,0.0,0.0,-0.479,0.0,-0.10154759380962476,,4.717,4.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479,,0.086,-0.35,0.4,0.0
108841,2020-12-31,2021-06-30,2020.0,CSPUF,136637105,CANADIAN SPIRIT RESOURCES,39.132,3.085,36.047,0.0,0.0,-1.074,0.0,-0.02979443504313813,,36.047,36.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.074,,0.345,-0.795,-1.978,0.296
108893,2020-12-31,2021-06-30,2020.0,YZCAY,984846105,YANKUANG ENERGY GROUP CO,41542.601,27530.71,10096.741,10518.142,3328.1489999999994,2160.7699999999995,0.08011412188659058,0.21400667799639503,,8809.586,8809.586,1287.155,0.0,0.0,0.0,10518.142,10518.142,7189.993,1167.379,77.394,728.495,1168.495,961.382,1298.721
108979,2020-12-31,2021-06-30,2020.0,FGBI,32043P106,FIRST GUARANTY BANCSHARES,2473.078,2294.487,178.591,124.464,83.57,46.260999999999996,0.033791898193263614,0.2590332099601883,,178.591,178.591,,0.0,0.0,0.0,124.464,124.464,40.894,37.309,,6.313,23.759,20.318,3.781
109183,2020-12-31,2021-06-30,2020.0,PFBC,740367404,PREFERRED BANK LOS ANGELES,5143.641,4618.194,525.447,220.325,154.21699999999998,109.12899999999999,0.029982069121853566,0.20768793046682157,,525.447,525.447,,0.0,0.0,0.0,220.325,220.325,66.108,45.088,,1.498,103.765,69.468,1.909
109187,2020-12-31,2021-06-30,2020.0,SFIGA,855121109,STAR FINANCIAL GROUP INC,2610.485,2346.238,264.247,114.073,104.29599999999999,45.54299999999999,0.039952729090571286,0.17235011182719195,,264.247,264.247,,0.0,0.0,0.0,114.073,114.073,9.777,58.753,,4.196,28.132,24.499,5.683
109198,2020-12-31,2021-06-30,2020.0,ORPB,686040205,OREGON PACIFIC BANCORP,537.141,494.866,42.275,24.022,21.031,11.113,0.03915359281827304,0.26287403903015966,,42.275,42.275,,0.0,0.0,0.0,24.022,24.022,2.991,9.918,,0.345,8.635,4.353,0.943
109599,2020-12-31,2021-06-30,2020.0,HTBK,426927109,HERITAGE COMMERCE CORP,4634.114,4056.225,577.889,160.393,138.579,78.266,0.029904098172811464,0.13543431351003393,,577.889,577.889,,0.0,0.0,0.0,160.393,160.393,21.814,60.313,,3.16,58.086,35.299,4.702
109621,2020-12-31,2021-06-30,2020.0,LBAI,511637100,LAKELAND BANCORP INC,7664.297,6900.513,763.784,275.952,207.575,105.30499999999999,0.027083371116750826,0.13787274936369445,,763.784,763.784,,0.0,0.0,0.0,275.952,275.952,68.377,102.27,,7.539,84.991,57.518,4.883
109659,2020-12-31,2021-06-30,2020.0,TCFC,20368X101,COMMUNITY FINANCIAL CORP,2026.439,1828.426,198.013,79.489,58.633,36.07000000000001,0.028934006895840438,0.18215975718765942,,198.013,198.013,,0.0,0.0,0.0,79.489,79.489,20.856,22.563,,0.255,28.083,16.136,2.222
109682,2020-12-31,2021-06-30,2020.0,PUCCF,14416W108,CAROLINA RUSH CORP,4.046,0.595,3.451,0.004,0.004,-3.03,0.0009886307464162135,-0.8780063749637785,,3.451,3.451,0.0,0.0,0.0,0.0,0.004,0.004,0.0,3.034,,0.0,-2.255,-3.026,0.0
109826,2020-12-31,2021-06-30,2020.0,MANH,562750109,MANHATTAN ASSOCIATES INC,465.412,246.515,218.897,586.372,316.48499999999996,123.00699999999995,0.680010399388069,0.5619400905448679,,218.897,218.897,0.0,0.0,0.0,0.0,586.372,586.372,269.887,193.478,84.276,2.73,140.885,87.24,8.946
109919,2020-12-31,2021-06-30,2020.0,CRAI,12618T105,CRA INTERNATIONAL INC,558.51,349.491,209.744,508.373,138.82,48.79199999999999,0.24855418882383484,0.23262643985048434,,209.019,209.019,0.725,0.0,0.0,0.0,508.373,508.373,369.553,90.028,,17.094,54.663,24.507,12.84
109981,2020-12-31,2021-06-30,2020.0,SFDL,813903101,SECURITY FEDERAL CORP,1171.71,1059.804,111.906,48.517,38.336000000000006,14.892000000000007,0.03271799336013178,0.1330759744785803,,111.906,111.906,,0.0,0.0,0.0,48.517,48.517,10.181,23.444,,1.243,12.957,7.051,1.888
110039,2020-12-31,2021-06-30,2020.0,AMKR,031652100,AMKOR TECHNOLOGY INC,5022.311,2668.352,2332.207,5050.589,1410.5839999999998,985.0209999999998,0.28086353075307363,0.42235573428945195,,2325.699,2325.699,6.508,0.0,0.0,0.0,5050.589,5050.589,3640.005,425.563,140.727,553.021,770.033,338.138,509.77
110103,2020-12-31,2021-06-30,2020.0,PTBS,737643106,POTOMAC BANCSHARES INC,620.912,566.1,54.812,27.094,22.153000000000002,10.085000000000003,0.035678163733347076,0.18399255637451659,,54.812,54.812,,0.0,0.0,0.0,27.094,27.094,4.941,12.068,,0.168,3.467,3.785,1.039
110166,2020-12-31,2021-06-30,2020.0,CECAF,13722B105,CANASIA ENERGY CORP,56.233,5.936,55.767,0.0,-0.01,-3.331,-0.00017783152241566342,-0.05973066508867251,,55.767,55.767,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.321,,0.085,-2.626,-59.904,85.86
