permno,permco,month,date,ticker,ncusip,shrcd,exchcd,siccd,ret,retx,ret_adj,shrout,price,market_equity,vol,prc
75906,10421,2020-11-30,2020-11-30,GSBC,39090510,11,3,6030,0.120879,0.120879,0.120879,13844.0,45.9,635.4395999999999,7580.0,45.9
75906,10421,2020-12-31,2020-12-31,GSBC,39090510,11,3,6030,0.072767,0.06536,0.072767,13753.0,48.9,672.5217,9276.0,48.9
75912,10408,2020-01-31,2020-01-31,PTC,69370C10,11,3,7372,0.109895,0.109895,0.109895,115494.0,83.12,9599.861280000001,181887.0,83.12
75912,10408,2020-02-29,2020-02-28,PTC,69370C10,11,3,7372,-0.091073,-0.091073,-0.091073,115494.0,75.55,8725.571699999999,115681.0,75.55
75912,10408,2020-03-31,2020-03-31,PTC,69370C10,11,3,7372,-0.189808,-0.189808,-0.189808,115695.0,61.21,7081.69095,372630.0,61.21
75912,10408,2020-04-30,2020-04-30,PTC,69370C10,11,3,7372,0.131351,0.131351,0.131351,115695.0,69.25,8011.87875,192049.0,69.25
75912,10408,2020-05-31,2020-05-29,PTC,69370C10,11,3,7372,0.10296,0.10296,0.10296,115695.0,76.38,8836.784099999999,150374.0,76.38
75912,10408,2020-06-30,2020-06-30,PTC,69370C10,11,3,7372,0.01846,0.01846,0.01846,115976.0,77.79,9021.773040000002,159151.0,77.79
75912,10408,2020-07-31,2020-07-31,PTC,69370C10,11,3,7372,0.099884,0.099884,0.099884,115976.0,85.56,9922.906560000001,174240.0,85.56
75912,10408,2020-08-31,2020-08-31,PTC,69370C10,11,3,7372,0.068373,0.068373,0.068373,116118.0,91.41,10614.346379999999,128121.0,91.41
75912,10408,2020-09-30,2020-09-30,PTC,69370C10,11,3,7372,-0.095066,-0.095066,-0.095066,116125.0,82.72,9605.86,189080.0,82.72
75912,10408,2020-10-31,2020-10-30,PTC,69370C10,11,3,7372,0.014023,0.014023,0.014023,116125.0,83.88,9740.565,173629.0,83.88
75912,10408,2020-11-30,2020-11-30,PTC,69370C10,11,3,7372,0.285765,0.285765,0.285765,116663.0,107.85,12582.104549999998,137383.0,107.85
75912,10408,2020-12-31,2020-12-31,PTC,69370C10,11,3,7372,0.10904,0.10904,0.10904,116664.0,119.61,13954.18104,131749.0,119.61
75976,10288,2020-01-31,2020-01-31,NEOG,64049110,11,3,2830,0.0308,0.0308,0.0308,52711.0,67.27,3545.8689699999995,35192.0,67.27
75976,10288,2020-02-29,2020-02-28,NEOG,64049110,11,3,2830,-0.096923,-0.096923,-0.096923,52911.0,60.75,3214.34325,33002.0,60.75
75976,10288,2020-03-31,2020-03-31,NEOG,64049110,11,3,2830,0.102716,0.102716,0.102716,52911.0,66.99,3544.50789,75051.0,66.99
75976,10288,2020-04-30,2020-04-30,NEOG,64049110,11,3,2830,-0.065681,-0.065681,-0.065681,52911.0,62.59,3311.6994900000004,53751.0,62.59
75976,10288,2020-05-31,2020-05-29,NEOG,64049110,11,3,2830,0.137881,0.137881,0.137881,52946.0,71.22,3770.81412,41443.0,71.22
75976,10288,2020-06-30,2020-06-30,NEOG,64049110,11,3,2830,0.089582,0.089582,0.089582,52964.0,77.6,4110.0064,51883.0,77.6
75976,10288,2020-07-31,2020-07-31,NEOG,64049110,11,3,2830,-0.010696,-0.010696,-0.010696,52964.0,76.77,4066.0462799999996,37795.0,76.77
75976,10288,2020-08-31,2020-08-31,NEOG,64049110,11,3,2830,-0.007425,-0.007425,-0.007425,53041.0,76.2,4041.7242,31067.0,76.2
75976,10288,2020-09-30,2020-09-30,NEOG,64049110,11,3,2830,0.026903,0.026903,0.026903,53041.0,78.25,4150.45825,43379.0,78.25
75976,10288,2020-10-31,2020-10-30,NEOG,64049110,11,3,2830,-0.108754,-0.108754,-0.108754,53041.0,69.74,3699.07934,192774.0,69.74
75976,10288,2020-11-30,2020-11-30,NEOG,64049110,11,3,2830,0.064239,0.064239,0.064239,53244.0,74.22,3951.7696800000003,38694.0,74.22
75976,10288,2020-12-31,2020-12-31,NEOG,64049110,11,3,2830,0.068445,0.068445,0.068445,53244.0,79.3,4222.2492,42653.0,79.3
75985,10299,2020-01-31,2020-01-31,HALL,40624Q20,11,3,6331,-0.021059,-0.021059,-0.021059,18123.0,17.2,311.7156,12497.0,17.2
75985,10299,2020-02-29,2020-02-28,HALL,40624Q20,11,3,6331,-0.175581,-0.175581,-0.175581,18123.0,14.18,256.98413999999997,9603.0,14.18
75985,10299,2020-03-31,2020-03-31,HALL,40624Q20,11,3,6331,-0.715092,-0.715092,-0.715092,18141.0,4.04,73.28964,40388.0,4.04
75985,10299,2020-04-30,2020-04-30,HALL,40624Q20,11,3,6331,0.069307,0.069307,0.069307,18141.0,4.32,78.36912000000001,48654.0,4.32
75985,10299,2020-05-31,2020-05-29,HALL,40624Q20,11,3,6331,-0.460648,-0.460648,-0.460648,18141.0,2.33,42.26853,50333.0,2.33
75985,10299,2020-06-30,2020-06-30,HALL,40624Q20,11,3,6331,0.497854,0.497854,0.497854,18141.0,3.49,63.312090000000005,195639.0,3.49
75985,10299,2020-07-31,2020-07-31,HALL,40624Q20,11,3,6331,-0.186246,-0.186246,-0.186246,18141.0,2.84,51.520439999999994,65839.0,2.84
75985,10299,2020-08-31,2020-08-31,HALL,40624Q20,11,3,6331,0.176056,0.176056,0.176056,18141.0,3.34,60.590939999999996,114002.0,3.34
75985,10299,2020-09-30,2020-09-30,HALL,40624Q20,11,3,6331,-0.215569,-0.215569,-0.215569,18142.0,2.62,47.53204,50169.0,2.62
75985,10299,2020-10-31,2020-10-30,HALL,40624Q20,11,3,6331,0.034351,0.034351,0.034351,18142.0,2.71,49.16482,36616.0,2.71
75985,10299,2020-11-30,2020-11-30,HALL,40624Q20,11,3,6331,0.191882,0.191882,0.191882,18142.0,3.23,58.598659999999995,44733.0,3.23
75985,10299,2020-12-31,2020-12-31,HALL,40624Q20,11,3,6331,0.102167,0.102167,0.102167,18142.0,3.56,64.58552,29222.0,3.56
76038,10390,2020-01-31,2020-01-31,BLFS,09062W20,11,3,3845,-0.147713,-0.147713,-0.147713,20825.0,13.79,287.17675,31761.0,13.79
76038,10390,2020-02-29,2020-02-28,BLFS,09062W20,11,3,3845,0.026106,0.026106,0.026106,20825.0,14.15,294.67375,33156.0,14.15
76038,10390,2020-03-31,2020-03-31,BLFS,09062W20,11,3,3845,-0.328622,-0.328622,-0.328622,21149.0,9.5,200.9155,59651.0,9.5
76038,10390,2020-04-30,2020-04-30,BLFS,09062W20,11,3,3845,0.150526,0.150526,0.150526,21149.0,10.93,231.15857,37410.0,10.93
76038,10390,2020-05-31,2020-05-29,BLFS,09062W20,11,3,3845,0.505032,0.505032,0.505032,25993.0,16.45,427.58484999999996,44241.0,16.45
76038,10390,2020-06-30,2020-06-30,BLFS,09062W20,11,3,3845,-0.006079,-0.006079,-0.006079,25982.0,16.35,424.8057,39247.0,16.35
76038,10390,2020-07-31,2020-07-31,BLFS,09062W20,11,3,3845,0.182263,0.182263,0.182263,25982.0,19.33,502.23205999999993,101136.0,19.33
76038,10390,2020-08-31,2020-08-31,BLFS,09062W20,11,3,3845,0.102949,0.102949,0.102949,32002.0,21.32,682.28264,55997.0,21.32
76038,10390,2020-09-30,2020-09-30,BLFS,09062W20,11,3,3845,0.357411,0.357411,0.357411,32131.0,28.94,929.87114,92315.0,28.94
76038,10390,2020-10-31,2020-10-30,BLFS,09062W20,11,3,3845,-0.007948,-0.007948,-0.007948,32131.0,28.71,922.48101,54095.0,28.71
76038,10390,2020-11-30,2020-11-30,BLFS,09062W20,11,3,3845,0.25357,0.25357,0.25357,32736.0,35.99,1178.16864,74317.0,35.99
76038,10390,2020-12-31,2020-12-31,BLFS,09062W20,11,3,3845,0.108363,0.108363,0.108363,33039.0,39.89,1317.92571,70411.0,39.89
76052,10416,2020-01-31,2020-01-31,PPIH,71416710,11,3,2290,-0.037314,-0.037314,-0.037314,8048.0,9.03,72.67343999999999,3971.0,9.03
76052,10416,2020-02-29,2020-02-28,PPIH,71416710,11,3,2290,-0.033223,-0.033223,-0.033223,8048.0,8.73,70.25904000000001,2942.0,8.73
76052,10416,2020-03-31,2020-03-31,PPIH,71416710,11,3,2290,-0.287514,-0.287514,-0.287514,8048.0,6.22,50.05856,1925.0,6.22
76052,10416,2020-04-30,2020-04-30,PPIH,71416710,11,3,2290,-0.083585,-0.083585,-0.083585,8048.0,5.7001,45.87440479999999,1239.0,5.7001
76052,10416,2020-05-31,2020-05-29,PPIH,71416710,11,3,2290,-0.043876,-0.043876,-0.043876,8048.0,5.45,43.861599999999996,1516.0,5.45
76052,10416,2020-06-30,2020-06-30,PPIH,71416710,11,3,2290,0.029358,0.029358,0.029358,8048.0,5.61,45.149280000000005,1576.0,5.61
76052,10416,2020-07-31,2020-07-31,PPIH,71416710,11,3,2290,0.053476,0.053476,0.053476,8165.0,5.91,48.25515,1889.0,5.91
76052,10416,2020-08-31,2020-08-31,PPIH,71416710,11,3,2290,-0.071066,-0.071066,-0.071066,8165.0,5.49,44.825849999999996,2036.0,5.49
76052,10416,2020-09-30,2020-09-30,PPIH,71416710,11,3,2290,0.029144,0.029144,0.029144,8165.0,5.65,46.13225,1361.0,5.65
76052,10416,2020-10-31,2020-10-30,PPIH,71416710,11,3,2290,-0.019469,-0.019469,-0.019469,8165.0,5.54,45.2341,1225.0,5.54
76052,10416,2020-11-30,2020-11-30,PPIH,71416710,11,3,2290,0.043321,0.043321,0.043321,8165.0,5.78,47.19370000000001,1484.0,5.78
76052,10416,2020-12-31,2020-12-31,PPIH,71416710,11,3,2290,0.053633,0.053633,0.053633,8165.0,6.09,49.724849999999996,4894.0,6.09
76076,10486,2020-01-31,2020-01-31,CSCO,17275R10,11,3,3674,-0.034195,-0.041493,-0.034195,4241000.0,45.97,194958.77,3787637.0,45.97
76076,10486,2020-02-29,2020-02-28,CSCO,17275R10,11,3,3674,-0.13139,-0.13139,-0.13139,4240880.0,39.93,169338.3384,5600159.0,39.93
76076,10486,2020-03-31,2020-03-31,CSCO,17275R10,11,3,3674,-0.015527,-0.015527,-0.015527,4240880.0,39.31,166708.9928,9912430.0,39.31
76076,10486,2020-04-30,2020-04-30,CSCO,17275R10,11,3,3674,0.087255,0.078097,0.087255,4220000.0,42.38,178843.6,4884767.0,42.38
76076,10486,2020-05-31,2020-05-29,CSCO,17275R10,11,3,3674,0.128362,0.128362,0.128362,4222296.0,47.82,201910.19472,4908355.0,47.82
76076,10486,2020-06-30,2020-06-30,CSCO,17275R10,11,3,3674,-0.024676,-0.024676,-0.024676,4222296.0,46.64,196927.88543999998,5693089.0,46.64
76076,10486,2020-07-31,2020-07-31,CSCO,17275R10,11,3,3674,0.017582,0.009863,0.017582,4237208.0,47.1,199572.49680000002,3888106.0,47.1
76076,10486,2020-08-31,2020-08-31,CSCO,17275R10,11,3,3674,-0.103609,-0.103609,-0.103609,4233425.0,42.22,178735.2035,4806809.0,42.22
76076,10486,2020-09-30,2020-09-30,CSCO,17275R10,11,3,3674,-0.06703,-0.06703,-0.06703,4233425.0,39.39,166754.61075,5484817.0,39.39
76076,10486,2020-10-31,2020-10-30,CSCO,17275R10,11,3,3674,-0.079462,-0.088601,-0.079462,4222000.0,35.9,151569.8,5095334.0,35.9
76076,10486,2020-11-30,2020-11-30,CSCO,17275R10,11,3,3674,0.198329,0.198329,0.198329,4225514.0,43.02,181781.61228,5335675.0,43.02
76076,10486,2020-12-31,2020-12-31,CSCO,17275R10,11,3,3674,0.040214,0.040214,0.040214,4225514.0,44.75,189091.7515,3803167.0,44.75
76081,6765,2020-01-31,2020-01-31,THO,88516010,11,1,3716,0.083861,0.083861,0.083861,55199.0,80.52,4444.623479999999,181782.0,80.52
76081,6765,2020-02-29,2020-02-28,THO,88516010,11,1,3716,-0.063462,-0.063462,-0.063462,55199.0,75.41,4162.55659,123651.0,75.41
76081,6765,2020-03-31,2020-03-31,THO,88516010,11,1,3716,-0.440658,-0.440658,-0.440658,55199.0,42.18,2328.29382,326512.0,42.18
76081,6765,2020-04-30,2020-04-30,THO,88516010,11,1,3716,0.578947,0.569464,0.578947,55199.0,66.2,3654.1738000000005,217135.0,66.2
76081,6765,2020-05-31,2020-05-29,THO,88516010,11,1,3716,0.302115,0.302115,0.302115,55199.0,86.2,4758.1538,226136.0,86.2
76081,6765,2020-06-30,2020-06-30,THO,88516010,11,1,3716,0.240487,0.235847,0.240487,55199.0,106.53,5880.34947,279349.0,106.53
76081,6765,2020-07-31,2020-07-31,THO,88516010,11,1,3716,0.070027,0.070027,0.070027,55199.0,113.99,6292.13401,183354.0,113.99
76081,6765,2020-08-31,2020-08-31,THO,88516010,11,1,3716,-0.171594,-0.171594,-0.171594,55199.0,94.43,5212.44157,143614.0,94.43
76081,6765,2020-09-30,2020-09-30,THO,88516010,11,1,3716,0.00879,0.00879,0.00879,55199.0,95.26,5258.25674,259827.0,95.26
76081,6765,2020-10-31,2020-10-30,THO,88516010,11,1,3716,-0.10781,-0.112114,-0.10781,55199.0,84.58,4668.73142,175468.0,84.58
76081,6765,2020-11-30,2020-11-30,THO,88516010,11,1,3716,0.14105,0.14105,0.14105,55366.0,96.51,5343.37266,139411.0,96.51
76081,6765,2020-12-31,2020-12-31,THO,88516010,11,1,3716,-0.032225,-0.036473,-0.032225,55366.0,92.99,5148.48434,167265.0,92.99
76082,26024,2020-01-31,2020-01-31,COG,12709710,11,1,1311,-0.184951,-0.190695,-0.184951,407925.0,14.09,5747.66325,1790754.0,14.09
76082,26024,2020-02-29,2020-02-28,COG,12709710,11,1,1311,-0.011356,-0.011356,-0.011356,398576.0,13.93,5552.16368,1623097.0,13.93
76082,26024,2020-03-31,2020-03-31,COG,12709710,11,1,1311,0.234027,0.234027,0.234027,398576.0,17.19,6851.52144,3394403.0,17.19
76082,26024,2020-04-30,2020-04-30,COG,12709710,11,1,1311,0.257708,0.257708,0.257708,398576.0,21.62,8617.21312,1653382.0,21.62
76082,26024,2020-05-31,2020-05-29,COG,12709710,11,1,1311,-0.077706,-0.082331,-0.077706,398576.0,19.84,7907.74784,1116823.0,19.84
76082,26024,2020-06-30,2020-06-30,COG,12709710,11,1,1311,-0.134073,-0.134073,-0.134073,398576.0,17.18,6847.53568,1413584.0,17.18
76082,26024,2020-07-31,2020-07-31,COG,12709710,11,1,1311,0.088475,0.088475,0.088475,398580.0,18.7,7453.446,1002197.0,18.7
76082,26024,2020-08-31,2020-08-31,COG,12709710,11,1,1311,0.019786,0.014438,0.019786,398580.0,18.97,7561.062599999999,940225.0,18.97
76082,26024,2020-09-30,2020-09-30,COG,12709710,11,1,1311,-0.084871,-0.084871,-0.084871,398580.0,17.36,6919.3488,988505.0,17.36
76082,26024,2020-10-31,2020-10-30,COG,12709710,11,1,1311,0.02477,0.02477,0.02477,398580.0,17.79,7090.738199999999,1058854.0,17.79
76082,26024,2020-11-30,2020-11-30,COG,12709710,11,1,1311,-0.009556,-0.015177,-0.009556,398580.0,17.52,6983.1215999999995,1131222.0,17.52
76082,26024,2020-12-31,2020-12-31,COG,12709710,11,1,1311,-0.070776,-0.070776,-0.070776,398580.0,16.28,6488.8824,1430449.0,16.28
76095,10504,2020-01-31,2020-01-31,HOLX,43644010,11,3,3844,0.025091,0.025091,0.025091,263302.0,53.52,14091.923040000001,482072.0,53.52
76095,10504,2020-02-29,2020-02-28,HOLX,43644010,11,3,3844,-0.119581,-0.119581,-0.119581,263302.0,47.12,12406.79024,342840.0,47.12
76095,10504,2020-03-31,2020-03-31,HOLX,43644010,11,3,3844,-0.255093,-0.255093,-0.255093,258201.0,35.1,9062.855099999999,851501.0,35.1
76095,10504,2020-04-30,2020-04-30,HOLX,43644010,11,3,3844,0.42735,0.42735,0.42735,258206.0,50.1,12936.1206,702327.0,50.1
76095,10504,2020-05-31,2020-05-29,HOLX,43644010,11,3,3844,0.057884,0.057884,0.057884,258206.0,53.0,13684.918,499408.0,53.0
76095,10504,2020-06-30,2020-06-30,HOLX,43644010,11,3,3844,0.075472,0.075472,0.075472,258743.0,57.0,14748.351,612238.0,57.0
76095,10504,2020-07-31,2020-07-31,HOLX,43644010,11,3,3844,0.224211,0.224211,0.224211,258985.0,69.78,18071.9733,471274.0,69.78
76095,10504,2020-08-31,2020-08-31,HOLX,43644010,11,3,3844,-0.144167,-0.144167,-0.144167,258985.0,59.72,15466.5842,511428.0,59.72
76095,10504,2020-09-30,2020-09-30,HOLX,43644010,11,3,3844,0.113027,0.113027,0.113027,257498.0,66.47,17115.89206,472669.0,66.47
76095,10504,2020-10-31,2020-10-30,HOLX,43644010,11,3,3844,0.035354,0.035354,0.035354,257498.0,68.82,17721.01236,357162.0,68.82
76095,10504,2020-11-30,2020-11-30,HOLX,43644010,11,3,3844,0.004504,0.004504,0.004504,257010.0,69.13,17767.1013,454876.0,69.13
76095,10504,2020-12-31,2020-12-31,HOLX,43644010,11,3,3844,0.053522,0.053522,0.053522,257455.0,72.83,18750.44765,369176.0,72.83
76123,26048,2020-01-31,2020-01-31,JOE,79014810,11,1,6552,0.059506,0.059506,0.059506,59415.0,21.01,1248.30915,41758.0,21.01
76123,26048,2020-02-29,2020-02-28,JOE,79014810,11,1,6552,-0.063779,-0.063779,-0.063779,59415.0,19.67,1168.69305,59568.0,19.67
76123,26048,2020-03-31,2020-03-31,JOE,79014810,11,1,6552,-0.146924,-0.146924,-0.146924,59415.0,16.78,996.9837000000001,93391.0,16.78
76123,26048,2020-04-30,2020-04-30,JOE,79014810,11,1,6552,0.090584,0.090584,0.090584,58899.0,18.3,1077.8517,45731.0,18.3
76123,26048,2020-05-31,2020-05-29,JOE,79014810,11,1,6552,0.051913,0.051913,0.051913,58899.0,19.25,1133.80575,39521.0,19.25
76123,26048,2020-06-30,2020-06-30,JOE,79014810,11,1,6552,0.008831,0.008831,0.008831,58899.0,19.42,1143.81858,43875.0,19.42
76123,26048,2020-07-31,2020-07-31,JOE,79014810,11,1,6552,0.061277,0.061277,0.061277,58883.0,20.61,1213.57863,28377.0,20.61
76123,26048,2020-08-31,2020-08-31,JOE,79014810,11,1,6552,0.126152,0.126152,0.126152,58883.0,23.21,1366.67443,29092.0,23.21
76123,26048,2020-09-30,2020-09-30,JOE,79014810,11,1,6552,-0.111159,-0.111159,-0.111159,58883.0,20.63,1214.75629,37285.0,20.63
76123,26048,2020-10-31,2020-10-30,JOE,79014810,11,1,6552,0.310713,0.310713,0.310713,58883.0,27.04,1592.19632,56771.0,27.04
76123,26048,2020-11-30,2020-11-30,JOE,79014810,11,1,6552,0.223373,0.220784,0.223373,58883.0,33.01,1943.7278299999998,65582.0,33.01
76123,26048,2020-12-31,2020-12-31,JOE,79014810,11,1,6552,0.285974,0.285974,0.285974,58883.0,42.45,2499.58335,118827.0,42.45
76127,10544,2020-01-31,2020-01-31,TTI,88162F10,11,1,1311,-0.219388,-0.219388,-0.219388,125541.0,1.53,192.07773,122558.0,1.53
76127,10544,2020-02-29,2020-02-28,TTI,88162F10,11,1,1311,-0.176471,-0.176471,-0.176471,125541.0,1.26,158.18166,114265.0,1.26
76127,10544,2020-03-31,2020-03-31,TTI,88162F10,11,1,1311,-0.746032,-0.746032,-0.746032,125729.0,0.32,40.23328,248638.0,0.32
76127,10544,2020-04-30,2020-04-30,TTI,88162F10,11,1,1311,0.519688,0.519688,0.519688,125729.0,0.4863,61.1420127,890988.0,0.4863
76127,10544,2020-05-31,2020-05-29,TTI,88162F10,11,1,1311,-0.321407,-0.321407,-0.321407,125899.0,0.33,41.546670000000006,983817.0,0.33
76127,10544,2020-06-30,2020-06-30,TTI,88162F10,11,1,1311,0.619697,0.619697,0.619697,125899.0,0.5345,67.2930155,2126178.0,0.5345
76127,10544,2020-07-31,2020-07-31,TTI,88162F10,11,1,1311,0.259308,0.259308,0.259308,125899.0,0.6731,84.7426169,992850.0,0.6731
76127,10544,2020-08-31,2020-08-31,TTI,88162F10,11,1,1311,0.010251,0.010251,0.010251,125838.0,0.68,85.56984000000001,532586.0,0.68
76127,10544,2020-09-30,2020-09-30,TTI,88162F10,11,1,1311,-0.248824,-0.248824,-0.248824,125838.0,0.5108,64.27805040000001,321675.0,0.5108
76127,10544,2020-10-31,2020-10-30,TTI,88162F10,11,1,1311,0.08751,0.08751,0.08751,125838.0,0.5555,69.90300900000001,305329.0,0.5555
76127,10544,2020-11-30,2020-11-30,TTI,88162F10,11,1,1311,0.459406,0.459406,0.459406,125977.0,0.8107,102.1295539,312642.0,0.8107
76127,10544,2020-12-31,2020-12-31,TTI,88162F10,11,1,1311,0.062662,0.062662,0.062662,125977.0,0.8615,108.52918550000001,267178.0,0.8615
76128,10545,2020-01-31,2020-01-31,VICR,92581510,11,3,5060,0.071276,0.071276,0.071276,28768.0,50.05,1439.8383999999999,49671.0,50.05
76128,10545,2020-02-29,2020-02-28,VICR,92581510,11,3,5060,-0.136064,-0.136064,-0.136064,28844.0,43.24,1247.2145600000001,49390.0,43.24
76128,10545,2020-03-31,2020-03-31,VICR,92581510,11,3,5060,0.030065,0.030065,0.030065,28903.0,44.54,1287.33962,65715.0,44.54
76128,10545,2020-04-30,2020-04-30,VICR,92581510,11,3,5060,0.193758,0.193758,0.193758,28904.0,53.17,1536.82568,45724.0,53.17
76128,10545,2020-05-31,2020-05-29,VICR,92581510,11,3,5060,0.146887,0.146887,0.146887,28904.0,60.98,1762.56592,42123.0,60.98
76128,10545,2020-06-30,2020-06-30,VICR,92581510,11,3,5060,0.179895,0.179895,0.179895,31284.0,71.95,2250.8838,74673.0,71.95
76128,10545,2020-07-31,2020-07-31,VICR,92581510,11,3,5060,0.132314,0.132314,0.132314,31306.0,81.47,2550.49982,54509.0,81.47
76128,10545,2020-08-31,2020-08-31,VICR,92581510,11,3,5060,0.068246,0.068246,0.068246,31306.0,87.03,2724.56118,37291.0,87.03
76128,10545,2020-09-30,2020-09-30,VICR,92581510,11,3,5060,-0.10686,-0.10686,-0.10686,31511.0,77.73,2449.35003,48682.0,77.73
76128,10545,2020-10-31,2020-10-30,VICR,92581510,11,3,5060,0.003474,0.003474,0.003474,31517.0,78.0,2458.326,28065.0,78.0
76128,10545,2020-11-30,2020-11-30,VICR,92581510,11,3,5060,0.050769,0.050769,0.050769,31517.0,81.96,2583.13332,25431.0,81.96
76128,10545,2020-12-31,2020-12-31,VICR,92581510,11,3,5060,0.125183,0.125183,0.125183,31570.0,92.22,2911.3854,26144.0,92.22
76135,10561,2020-01-31,2020-01-31,GVA,38732810,11,1,1629,-0.019516,-0.019516,-0.019516,46741.0,27.13,1268.08333,112083.0,27.13
76135,10561,2020-02-29,2020-02-28,GVA,38732810,11,1,1629,-0.251014,-0.251014,-0.251014,46741.0,20.32,949.77712,148295.0,20.32
76135,10561,2020-03-31,2020-03-31,GVA,38732810,11,1,1629,-0.246555,-0.252953,-0.246555,46741.0,15.18,709.52838,291474.0,15.18
76135,10561,2020-04-30,2020-04-30,GVA,38732810,11,1,1629,0.083004,0.083004,0.083004,46741.0,16.44,768.42204,175815.0,16.44
76135,10561,2020-05-31,2020-05-29,GVA,38732810,11,1,1629,0.07056,0.07056,0.07056,46741.0,17.6,822.6416,92544.0,17.6
76135,10561,2020-06-30,2020-06-30,GVA,38732810,11,1,1629,0.094886,0.0875,0.094886,46741.0,19.14,894.62274,117816.0,19.14
76135,10561,2020-07-31,2020-07-31,GVA,38732810,11,1,1629,-0.113898,-0.113898,-0.113898,46741.0,16.96,792.72736,72922.0,16.96
76135,10561,2020-08-31,2020-08-31,GVA,38732810,11,1,1629,0.096109,0.096109,0.096109,46741.0,18.59,868.9151899999999,70544.0,18.59
76135,10561,2020-09-30,2020-09-30,GVA,38732810,11,1,1629,-0.045724,-0.052717,-0.045724,46741.0,17.61,823.10901,73412.0,17.61
76135,10561,2020-10-31,2020-10-30,GVA,38732810,11,1,1629,0.096536,0.096536,0.096536,46741.0,19.31,902.56871,77290.0,19.31
76135,10561,2020-11-30,2020-11-30,GVA,38732810,11,1,1629,0.274987,0.274987,0.274987,46741.0,24.62,1150.7634200000002,106799.0,24.62
76135,10561,2020-12-31,2020-12-31,GVA,38732810,11,1,1629,0.090171,0.08489,0.090171,46741.0,26.71,1248.4521100000002,75990.0,26.71
76136,10563,2020-01-31,2020-01-31,KMPR,48840110,11,1,6399,-0.039742,-0.039742,-0.039742,66647.0,74.42,4959.86974,48812.0,74.42
76136,10563,2020-02-29,2020-02-28,KMPR,48840110,11,1,6399,-0.070949,-0.07498,-0.070949,66668.0,68.84,4589.42512,46951.0,68.84
76136,10563,2020-03-31,2020-03-31,KMPR,48840110,11,1,6399,0.080331,0.080331,0.080331,66829.0,74.37,4970.072730000001,110225.0,74.37
76136,10563,2020-04-30,2020-04-30,KMPR,48840110,11,1,6399,-0.096141,-0.096141,-0.096141,66829.0,67.22,4492.24538,64940.0,67.22
76136,10563,2020-05-31,2020-05-29,KMPR,48840110,11,1,6399,-0.052365,-0.056828,-0.052365,65251.0,63.4,4136.9133999999995,53009.0,63.4
76136,10563,2020-06-30,2020-06-30,KMPR,48840110,11,1,6399,0.143848,0.143848,0.143848,65251.0,72.52,4732.00252,84688.0,72.52
76136,10563,2020-07-31,2020-07-31,KMPR,48840110,11,1,6399,0.082736,0.082736,0.082736,65251.0,78.52,5123.508519999999,57518.0,78.52
76136,10563,2020-08-31,2020-08-31,KMPR,48840110,11,1,6399,-0.007132,-0.010953,-0.007132,65331.0,77.66,5073.60546,41575.0,77.66
76136,10563,2020-09-30,2020-09-30,KMPR,48840110,11,1,6399,-0.139454,-0.139454,-0.139454,65331.0,66.83,4366.0707299999995,52103.0,66.83
76136,10563,2020-10-31,2020-10-30,KMPR,48840110,11,1,6399,-0.077361,-0.077361,-0.077361,65331.0,61.66,4028.30946,43668.0,61.66
76136,10563,2020-11-30,2020-11-30,KMPR,48840110,11,1,6399,0.220402,0.215537,0.220402,65408.0,74.95,4902.329600000001,43155.0,74.95
76136,10563,2020-12-31,2020-12-31,KMPR,48840110,11,1,6399,0.025084,0.025084,0.025084,65408.0,76.83,5025.29664,37030.0,76.83
76185,26080,2020-01-31,2020-01-31,TYL,90225210,11,1,7372,0.078861,0.078861,0.078861,38986.0,323.67999,12618.988090139997,48545.0,323.67999
76185,26080,2020-02-29,2020-02-28,TYL,90225210,11,1,7372,-0.031914,-0.031914,-0.031914,39396.0,313.35001,12344.736993960001,56735.0,313.35001
76185,26080,2020-03-31,2020-03-31,TYL,90225210,11,1,7372,-0.053582,-0.053582,-0.053582,39396.0,296.56,11683.277759999999,81788.0,296.56
76185,26080,2020-04-30,2020-04-30,TYL,90225210,11,1,7372,0.081366,0.081366,0.081366,39762.0,320.69,12751.27578,64930.0,320.69
76185,26080,2020-05-31,2020-05-29,TYL,90225210,11,1,7372,0.17032,0.17032,0.17032,39762.0,375.31,14923.07622,79276.0,375.31
76185,26080,2020-06-30,2020-06-30,TYL,90225210,11,1,7372,-0.075751,-0.075751,-0.075751,39762.0,346.88,13792.64256,169358.0,346.88
76185,26080,2020-07-31,2020-07-31,TYL,90225210,11,1,7372,0.029895,0.029895,0.029895,40241.0,357.25,14376.09725,58793.0,357.25
76185,26080,2020-08-31,2020-08-31,TYL,90225210,11,1,7372,-0.033422,-0.033422,-0.033422,40241.0,345.31,13895.61971,57809.0,345.31
76185,26080,2020-09-30,2020-09-30,TYL,90225210,11,1,7372,0.009412,0.009412,0.009412,40241.0,348.56,14026.402960000001,60159.0,348.56
76185,26080,2020-10-31,2020-10-30,TYL,90225210,11,1,7372,0.102766,0.102766,0.102766,40241.0,384.38,15467.83558,41290.0,384.38
76185,26080,2020-11-30,2020-11-30,TYL,90225210,11,1,7372,0.112441,0.112441,0.112441,40327.0,427.60001,17243.82560327,44832.0,427.60001
